PIN,geom,PROPERTYHOUSENUM__asmt,PROPERTYFRACTION__asmt,PROPERTYADDRESS__asmt,PROPERTYCITY__asmt,PROPERTYSTATE__asmt,PROPERTYUNIT__asmt,PROPERTYZIP__asmt,MUNIDESC__asmt,SCHOOLDESC__asmt,NEIGHDESC__asmt,OWNERDESC__asmt,CLASSDESC__asmt,USEDESC__asmt,LOTAREA__asmt,RECORDDATE__asmt,SALEDATE__asmt,SALEPRICE__asmt,SALECODE__asmt,SALEDESC__asmt,PREVSALEDATE__asmt,PREVSALEPRICE__asmt,PREVSALEDATE2__asmt,PREVSALEPRICE2__asmt,FAIRMARKETTOTAL__asmt,STYLEDESC__asmt,STORIES__asmt,YEARBLT__asmt,EXTFINISH_DESC__asmt,ROOFDESC__asmt,BASEMENTDESC__asmt,GRADE__asmt,GRADEDESC__asmt,CONDITIONDESC__asmt,CDUDESC__asmt,TOTALROOMS__asmt,BEDROOMS__asmt,FULLBATHS__asmt,HALFBATHS__asmt,HEATINGCOOLINGDESC__asmt,FIREPLACES__asmt,BSMTGARAGE__asmt,FINISHEDLIVINGAREA__asmt,CARDNUMBER__asmt,ALT_ID__asmt,TAXYEAR__asmt
0028E00045000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.962350711487, 40.4401896077892], [-79.9625311548132, 40.4400611207577], [-79.9625671334038, 40.4400896528161], [-79.9623888374068, 40.4402198114019], [-79.962350711487, 40.4401896077892]]]]}",142, ,CHESTERFIELD RD,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETUX OR ET VIR,RESIDENTIAL,ROWHOUSE,1040.0,03-13-2018,03-09-2018,182000.0,9,OTHER INVALID,07-03-1997,46000.0,,,62500.0,ROW END,2,1900.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1064.0,1.0,,2019.0
0028A00061000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9656123857727, 40.4423487529093], [-79.9656176295532, 40.4424172943114], [-79.9653675063018, 40.4424250099757], [-79.9653623055686, 40.4423571346262], [-79.9656123857727, 40.4423487529093]]]]}",258, ,ROBINSON ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10402,CORPORATION,RESIDENTIAL,SINGLE FAMILY,1680.0,10-15-2008,10-15-2008,5000.0,YY,OTHER,05-05-1950,0.0,,,29700.0,OLD STYLE,2.5,1900.0,Frame,SHINGLE,Full,C,AVERAGE,FAIR,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1794.0,1.0,,2019.0
0028E00048000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9624637045631, 40.4402791069895], [-79.962641885431, 40.4401490203226], [-79.9626792706563, 40.4401786939065], [-79.9624961764228, 40.44030486773], [-79.9624637045631, 40.4402791069895]]]]}",148, ,CHESTERFIELD RD,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETAL,RESIDENTIAL,ROWHOUSE,896.0,07-09-2012,07-09-2012,112000.0,AA,SALE NOT ANALYZ,09-13-2001,53500.0,10-18-1999,1.0,112000.0,ROW INTERIOR,2,1900.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1064.0,1.0,,2019.0
0011D00009000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.967120368257, 40.440909486898], [-79.9670514083942, 40.4406856719636], [-79.9671763735308, 40.4406643966556], [-79.9672568349842, 40.4408854511696], [-79.967120368257, 40.440909486898]]]]}",3114, ,ELLERS ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10402,REGULAR,RESIDENTIAL,SINGLE FAMILY,1600.0,,09-16-2002,70000.0,H,MULTI-PARCEL SA,11-04-1970,0.0,,,58900.0,RANCH,1,1950.0,Brick,SHINGLE,Full,C,AVERAGE,FAIR,FAIR,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1416.0,1.0,,2019.0
0011G00111000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9719464551227, 40.4388917716103], [-79.9720278051939, 40.4388594351496], [-79.9721461504545, 40.4390255475268], [-79.9720560334496, 40.4390454939256], [-79.9719464551227, 40.4388917716103]]]]}",26, ,GAZZAM ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10404,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,1525.0,,11-30-1970,0.0,N,NOT APPLICABLE,,,,,29600.0,OLD STYLE,2,1900.0,Frame,SHINGLE,Full,C-,AVERAGE -,AVERAGE,AVERAGE,4.0,2.0,1.0,0.0,Floor Furnace,0.0,0,1232.0,1.0,,2019.0
0028A00026000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9656831040305, 40.4410188559639], [-79.9661147979327, 40.4409965525235], [-79.9661410196838, 40.440995200382], [-79.9661411791475, 40.4410766368316], [-79.9661147994099, 40.4410777602987], [-79.965688513558, 40.4410961172043], [-79.9656831040305, 40.4410188559639]]]]}",223, ,ROBINSON ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10402,CORPORATION,RESIDENTIAL,SINGLE FAMILY,3240.0,12-05-2018,11-29-2018,120000.0,14,TIME ON MARKET,12-03-1986,0.0,,,47100.0,OLD STYLE,2,1915.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,5.0,3.0,1.0,0.0,Central Heat,0.0,0,1176.0,1.0,,2019.0
0028B00264000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9593569991366, 40.441993163255], [-79.9594477932649, 40.4418942245145], [-79.9600808505261, 40.4422295682774], [-79.9599884797327, 40.4423297125097], [-79.9598654130124, 40.4424631355614], [-79.9596553216935, 40.4423360402096], [-79.9592365354567, 40.4421244328549], [-79.9593569991366, 40.441993163255]]]]}",0, ,5TH AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,OTHER,CHARITABLE EXEMPTION/HOS/HOMES,23281.0,,02-07-1984,0.0,3,LOVE&AFFECTION,,,,,675300.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028B00294000A00,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.959556850286, 40.441766035281], [-79.9598403425635, 40.4414637066106], [-79.9598554785729, 40.4414713966432], [-79.9605097334464, 40.4418037948311], [-79.9604904589887, 40.4419193503887], [-79.9603728625075, 40.4421510407625], [-79.9603395709404, 40.4421857374453], [-79.9603339676217, 40.4421915768924], [-79.9602151228495, 40.4423101363793], [-79.9601253461778, 40.4422656193199], [-79.9601127070167, 40.4422593520439], [-79.9601907513626, 40.4421678184886], [-79.9595016494796, 40.4418249040535], [-79.9595133241126, 40.4418124540756], [-79.9595191777594, 40.4418062113168], [-79.959556850286, 40.441766035281]]]]}",190, ,LOTHROP ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,GOVERNMENT,OWNED BY COLLEGE/UNIV/ACADEMY,3694.0,,02-07-1984,0.0,3,LOVE&AFFECTION,,,,,14800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028E00156000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9650348035053, 40.4392466126981], [-79.9653933649294, 40.4392355729621], [-79.9653983888302, 40.4393037126824], [-79.9650397583729, 40.4393180470245], [-79.9650348035053, 40.4392466126981]]]]}",148, ,ROBINSON ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10402,REGULAR-ETAL,RESIDENTIAL,SINGLE FAMILY,2500.0,12-29-2017,12-27-2017,1.0,3,LOVE&AFFECTION,10-30-2015,0.0,12-05-2014,1.0,56200.0,OLD STYLE,2,1920.0,Brick,SHINGLE,Full,C+,AVERAGE +,FAIR,FAIR,8.0,2.0,2.0,0.0,Central Heat,0.0,0,2700.0,1.0,,2019.0
0011L00052000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9723986341005, 40.437896233278], [-79.9724891641165, 40.4377399014725], [-79.9725518855504, 40.4377602259133], [-79.972461038812, 40.4379161090681], [-79.9723986341005, 40.437896233278]]]]}",0, ,5TH AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,1181.0,01-11-2012,01-11-2012,24225.0,2,CITY TREASURER,06-19-1985,7500.0,,,1900.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028A00022000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9656621392853, 40.4407207144483], [-79.9661148048992, 40.4407095400912], [-79.9661860980095, 40.4407092048685], [-79.9661628019216, 40.4407293518856], [-79.9661438364241, 40.4407473350494], [-79.9661406493371, 40.4407687899855], [-79.9661147693248, 40.4407714147059], [-79.9656670769243, 40.4407908236942], [-79.9656621392853, 40.4407207144483]]]]}",215, ,ROBINSON ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10402,REGULAR,RESIDENTIAL,SINGLE FAMILY,4092.0,,03-27-1980,26000.0,0,VALID SALE,,,,,50400.0,OLD STYLE,2,1915.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1260.0,1.0,,2019.0
0028F00005000001,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9605744899334, 40.4406963418954], [-79.9607728918136, 40.4405544739491], [-79.9607827148491, 40.4405644923025], [-79.9608978281817, 40.4404866427228], [-79.9608823506982, 40.4404721338627], [-79.9609901869227, 40.4403996836649], [-79.9609846657007, 40.4403875244451], [-79.9610006748562, 40.4403788904253], [-79.961212522875, 40.4405586719402], [-79.9611745796776, 40.4405879328469], [-79.9611685378081, 40.4406704260027], [-79.9609964005072, 40.4407949467006], [-79.9610289851976, 40.4408195607729], [-79.9609484981372, 40.4408922884928], [-79.9605744899334, 40.4406963418954]]]]}",0, ,5TH AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,OTHER,CHARITABLE EXEMPTION/HOS/HOMES,49998.0,,07-06-1993,0.0,3,LOVE&AFFECTION,12-12-1975,0.0,,,2800000.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028E00205000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.965884296117, 40.4404471584683], [-79.9658582260073, 40.440346446517], [-79.9660272491227, 40.4403207124044], [-79.9660554347277, 40.4404265964053], [-79.9658864257495, 40.440455442638], [-79.965884296117, 40.4404471584683]]]]}",3147, ,TERRACE ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10402,REGULAR,RESIDENTIAL,SINGLE FAMILY,2031.0,,09-02-1987,22600.0,0,VALID SALE,,,,,53200.0,OLD STYLE,2.5,1920.0,Brick,SHINGLE,Full,C+,AVERAGE +,FAIR,FAIR,6.0,3.0,1.0,0.0,Central Heat,0.0,0,2337.0,1.0,,2019.0
0011L00020000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9702887397549, 40.4379277792909], [-79.9703133771341, 40.4375862249092], [-79.9704660224768, 40.4376018471586], [-79.9704474247307, 40.4379339738417], [-79.9702887397549, 40.4379277792909]]]]}",45, ,BEELEN ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10404,CORPORATION,RESIDENTIAL,VACANT LAND,6105.0,,10-07-1985,0.0,9,OTHER INVALID,,,,,4100.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028E00060000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9629311746647, 40.4406517628368], [-79.9631090490294, 40.4405197107163], [-79.9631548979282, 40.4405561305415], [-79.9629724805888, 40.4406839662135], [-79.9629311746647, 40.4406517628368]]]]}",214, ,CHESTERFIELD RD,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR,RESIDENTIAL,ROWHOUSE,1037.0,11-28-2005,11-28-2005,85000.0,0,VALID SALE,01-14-2004,1.0,04-19-1990,42618379.0,59900.0,ROW END,2,1900.0,Brick,SHINGLE,Full,C+,AVERAGE +,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1066.0,1.0,,2019.0
0011F00169000A00,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9744455070234, 40.438532933029], [-79.9744498155809, 40.4385088394529], [-79.9744528911349, 40.4384916441092], [-79.9744594630494, 40.4384548616236], [-79.9747381328576, 40.4386820730481], [-79.9746811695909, 40.4387228011264], [-79.9744455070234, 40.438532933029]]]]}",118, ,OLD KIRKPATRICK ST,PITTSBURGH,PA, ,15219,4th Ward - PITTSBURGH,Pittsburgh,10404,CORPORATION,RESIDENTIAL,ROWHOUSE,1860.0,04-14-2009,04-14-2009,2845.0,28,OTHER,09-06-2000,6000.0,01-21-1949,0.0,12400.0,ROW INTERIOR,2,1905.0,Brick,ROLL,Full,D+,BELOW AVERAGE +,POOR,FAIR,4.0,2.0,1.0,0.0,Central Heat,0.0,0,1080.0,1.0,,2019.0
0028E00097000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9620983366152, 40.4395438782323], [-79.9622491295882, 40.4394244070729], [-79.9622895233346, 40.4394561715373], [-79.9621363173731, 40.43957424839], [-79.9620983366152, 40.4395438782323]]]]}",113, ,CHESTERFIELD RD,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,CORPORATION,RESIDENTIAL,ROWHOUSE,966.0,11-05-2007,11-05-2007,1.0,3,LOVE&AFFECTION,01-05-2007,78500.0,06-03-2005,15000.0,46800.0,ROW INTERIOR,2,1900.0,Brick,SHINGLE,Full,C,AVERAGE,FAIR,FAIR,5.0,2.0,1.0,0.0,Central Heat,0.0,0,1064.0,1.0,,2019.0
0011M00069000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9674577224923, 40.4371231432241], [-79.9674546674714, 40.4367965919261], [-79.967545824839, 40.4367956220254], [-79.9675509087786, 40.4371356094906], [-79.9674577224923, 40.4371231432241]]]]}",0, ,BEELEN ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10404,CORPORATION,RESIDENTIAL,MUNICIPAL GOVERNMENT,2975.0,02-20-2013,02-20-2013,15950.0,H,MULTI-PARCEL SA,07-27-1965,0.0,,,700.0,,,,,,,,,,,,,,,,,,,,,2019.0
0011D00063000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9670172592941, 40.4415375962616], [-79.9670062806666, 40.441454996186], [-79.9672142154724, 40.4416144268], [-79.9671728937834, 40.441646593467], [-79.9670172592941, 40.4415375962616]]]]}",2524, ,ALLEQUIPPA ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10402,REGULAR,RESIDENTIAL,SINGLE FAMILY,1330.0,11-23-2009,11-23-2009,237000.0,H,MULTI-PARCEL SA,08-03-2004,142000.0,12-13-2001,44000.0,101200.0,SEMI DETACHED,2,1920.0,Frame,ROLL,Full,D+,BELOW AVERAGE +,AVERAGE,AVERAGE,6.0,2.0,1.0,0.0,Central Heat with AC,0.0,0,1020.0,1.0,,2019.0
0028A00332000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9629754472848, 40.4414197776052], [-79.9630797515322, 40.4414743679072], [-79.9630554549432, 40.4414975922803], [-79.9629526433759, 40.4414419205045], [-79.9629754472848, 40.4414197776052]]]]}",0, ,FEENY WAY,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,OTHER,CHARITABLE EXEMPTION/HOS/HOMES,352.0,,,,,,,,,,6200.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028A00161000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9644898727333, 40.4408598308872], [-79.9644909365978, 40.4408598064193], [-79.9648591020169, 40.4408512529104], [-79.9648622979414, 40.4408916740247], [-79.9648644077988, 40.4409183747118], [-79.964500555366, 40.4409267317682], [-79.9644992590398, 40.4409267615978], [-79.9644898727333, 40.4408598308872]]]]}",212, ,DUNSEITH ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,2568.0,08-21-2008,08-21-2008,1.0,3,LOVE&AFFECTION,02-27-2008,35000.0,03-28-1991,137499.0,83000.0,OLD STYLE,2.5,1910.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,6.0,3.0,1.0,0.0,Central Heat,0.0,0,1794.0,1.0,,2019.0
0028E00033000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9621359489479, 40.4397475378387], [-79.9619594125572, 40.4398774770868], [-79.9619233503139, 40.4398489704783], [-79.9621035088529, 40.4397217741271], [-79.9621359489479, 40.4397475378387]]]]}",118, ,CHESTERFIELD RD,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,CORPORATION,RESIDENTIAL,VACANT LAND,907.0,,04-19-1990,42618379.0,9,OTHER INVALID,,,,,4100.0,,,,,,,,,,,,,,,,,,,,,2019.0
0011G00055000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9737343773598, 40.4383831467033], [-79.9737962221949, 40.438057188401], [-79.9738730445687, 40.4380646099417], [-79.9738059881574, 40.4383888834211], [-79.9737343773598, 40.4383831467033]]]]}",2211, ,5TH AVE,PITTSBURGH,PA, ,15219,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,COMMERCIAL,OFFICE - 1-2 STORIES,2520.0,12-12-2018,12-11-2018,1760000.0,H,MULTI-PARCEL SA,12-27-1949,0.0,,,197800.0,,,,,,,,,,,,,,,,,,,,,2019.0
0011D00011000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9668388857586, 40.4406491821509], [-79.9668261606109, 40.4405917377208], [-79.9668128067948, 40.4405370542796], [-79.9669189235319, 40.4405209444779], [-79.9669971178961, 40.4405090557667], [-79.9670514083942, 40.4406856719636], [-79.9668538596607, 40.4407186124194], [-79.9668388857586, 40.4406491821509]]]]}",0, ,TERRACE ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10402,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,3300.0,,11-27-1934,0.0,3,LOVE&AFFECTION,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,2019.0
0011G00157000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9721583340974, 40.4382807473295], [-79.9722596716836, 40.4382387771971], [-79.9723130739642, 40.4382979542677], [-79.9722169875487, 40.4383394344159], [-79.9721583340974, 40.4382807473295]]]]}",3, ,ALLEQUIPPA ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10404,CORPORATION,RESIDENTIAL,VACANT LAND,840.0,04-20-2018,04-20-2018,100228.0,GV,GOVT SALE,11-06-1980,16000.0,,,300.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028J00020000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9654624444896, 40.4378937776582], [-79.9654580973829, 40.4378407342059], [-79.9661777723677, 40.4378094963848], [-79.966179923201, 40.4378700925897], [-79.9661358952094, 40.4378707995914], [-79.9654624444896, 40.4378937776582]]]]}",3, ,ROBINSON ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10402,REGULAR,RESIDENTIAL,VACANT LAND,3900.0,,10-05-1994,450.0,2,CITY TREASURER,,,,,1300.0,,,,,,,,,,,,,,,,,,,,,2019.0
0011M00041000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9675732974039, 40.4375616813071], [-79.9675940908992, 40.4372585745716], [-79.9677737691687, 40.4372830648819], [-79.9677579908811, 40.4375774497694], [-79.9675732974039, 40.4375616813071]]]]}",0, ,BEELEN ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10404,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,5650.0,,07-08-1890,0.0,N,NOT APPLICABLE,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,2019.0
0011L00053000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.972461038812, 40.4379161090681], [-79.9725518855504, 40.4377602259133], [-79.9726182982686, 40.4377817416777], [-79.972525171738, 40.4379365460357], [-79.972461038812, 40.4379161090681]]]]}",2307, ,5TH AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10404,CORPORATION,GOVERNMENT,MUNICIPAL GOVERNMENT,1197.0,,12-17-1990,3923.0,2,CITY TREASURER,,,,,300.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028A00082000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9652721680668, 40.4410313208877], [-79.9655094360168, 40.4410198855119], [-79.9655150334387, 40.4410927049657], [-79.9652778058936, 40.4411017821826], [-79.9652661551921, 40.4411022341685], [-79.9652607515846, 40.4410317077368], [-79.9652721680668, 40.4410313208877]]]]}",218, ,ROBINSON ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10402,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,1820.0,10-01-2015,09-25-2015,185000.0,36,QUIT CLAIM / SPEC WARRNTY,01-06-1997,56000.0,,,62800.0,OLD STYLE,2.5,1915.0,Frame,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,6.0,3.0,2.0,0.0,Central Heat,0.0,0,1980.0,1.0,,2019.0
0011L00042000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9717677922893, 40.4377561768217], [-79.9718847837915, 40.4375439594446], [-79.9719243789988, 40.4375568128643], [-79.9718065632172, 40.4377694596624], [-79.9717677922893, 40.4377561768217]]]]}",2327, ,5TH AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10404,REGULAR-ETAL,RESIDENTIAL,VACANT LAND,1066.0,02-13-2012,02-13-2012,200.0,AA,SALE NOT ANALYZ,05-11-2007,1783.0,11-18-1987,0.0,2400.0,,,,,,,,,,,,,,,,,,,,,2019.0
0028A00139000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.964734038019, 40.4423615670796], [-79.9647159176634, 40.4422803175554], [-79.9647184828192, 40.4422802683948], [-79.9649713650492, 40.4422754216834], [-79.9649716847298, 40.4422754155561], [-79.9649782418985, 40.4423583562497], [-79.9649779535923, 40.442358359962], [-79.9647362050458, 40.4423615386982], [-79.964734038019, 40.4423615670796]]]]}",256, ,DUNSEITH ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10403,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,2010.0,03-09-2016,03-04-2016,85000.0,UR,OTHER VALID,11-13-1996,1.0,,,80900.0,OLD STYLE,2.5,1910.0,Frame,SHINGLE,Full,C,AVERAGE,FAIR,FAIR,7.0,2.0,1.0,0.0,Central Heat,1.0,0,1496.0,1.0,,2019.0
0028J00083000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9641852810311, 40.4381893524616], [-79.9640448382335, 40.4378968168144], [-79.9640691429544, 40.437890037092], [-79.9641258655264, 40.4378764328142], [-79.9642548519942, 40.438173948022], [-79.9641960159401, 40.438186195379], [-79.9641852810311, 40.4381893524616]]]]}",3229, ,5TH AVE,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,GOVERNMENT,OWNED BY COLLEGE/UNIV/ACADEMY,1677.0,,11-30-1970,0.0,3,LOVE&AFFECTION,,,,,135100.0,,,,,,,,,,,,,,,,,,,,,2019.0
0011D00020000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9662967019504, 40.440742091764], [-79.9663126755041, 40.4407360222904], [-79.9664574221904, 40.4407114976968], [-79.9665452002774, 40.4410107940129], [-79.9663890904412, 40.4410382911292], [-79.9662967019504, 40.440742091764]]]]}",3134, ,ELLERS ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10402,REGULAR-ETUX OR ET VIR,RESIDENTIAL,SINGLE FAMILY,5500.0,,05-10-1971,0.0,N,NOT APPLICABLE,,,,,65400.0,COLONIAL,2,1950.0,Brick,SHINGLE,Full,C,AVERAGE,AVERAGE,AVERAGE,7.0,4.0,1.0,1.0,Central Heat,0.0,0,1288.0,1.0,,2019.0
0027N00025000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9634053080447, 40.4444895829], [-79.9631096481461, 40.4447061718275], [-79.963153730856, 40.4446257210082], [-79.9631850454629, 40.444539566128], [-79.9632086387169, 40.4444708325652], [-79.9632366244564, 40.4444000039071], [-79.9632651074625, 40.4443116106793], [-79.9632793629288, 40.4442174552108], [-79.9632851455469, 40.4441187907622], [-79.963289582534, 40.4440168107488], [-79.963283445567, 40.4439310987627], [-79.9632671863235, 40.4438463337845], [-79.9632368801393, 40.4437514279532], [-79.963205379664, 40.4436960379299], [-79.9631670720639, 40.4436284222638], [-79.9630947651117, 40.4435404756192], [-79.9630048471895, 40.4434654049069], [-79.9629006962508, 40.4433845891884], [-79.9627974533189, 40.4433213509335], [-79.9622664385379, 40.4430152416516], [-79.9622554165879, 40.4430152458835], [-79.9620338068834, 40.4428787652298], [-79.9621477576931, 40.442801872618], [-79.9625545830994, 40.4430152385084], [-79.9625600932894, 40.4430152486359], [-79.962895794999, 40.443207826318], [-79.9629950214209, 40.4432600187337], [-79.9630783297312, 40.4433152169936], [-79.9631400347741, 40.4433711730719], [-79.9631555262824, 40.4433833244409], [-79.9631787775619, 40.4434015713999], [-79.9632222965613, 40.4434357269674], [-79.9632272757567, 40.4434396122802], [-79.9632955396798, 40.4435165163319], [-79.9633518236969, 40.4436107668176], [-79.9633895793804, 40.4436980932197], [-79.9634224653896, 40.4437546464617], [-79.9634345813432, 40.4438327632225], [-79.9634500792204, 40.4438933780587], [-79.9634522744129, 40.4439658491733], [-79.9634628062638, 40.4440494415249], [-79.963465708839, 40.444097782448], [-79.9634604409276, 40.4441799843049], [-79.9634539791961, 40.444252301556], [-79.9634382106238, 40.444348593125], [-79.9634261725049, 40.4444153424865], [-79.9634163105518, 40.444457977056], [-79.9634053080447, 40.4444895829]]]]}",0, ,ALLEQUIPPA ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,PITTSBURGH URBAN,CORPORATION,GOVERNMENT,OWNED BY COLLEGE/UNIV/ACADEMY,40641.0,,,,,,,,,,32500.0,,,,,,,,,,,,,,,,,,,,,2019.0
0011D00007000000,"{'type': 'MultiPolygon', 'coordinates': [[[[-79.9671763735308, 40.4406643966556], [-79.9673206661725, 40.440639775394], [-79.9673973765247, 40.4408606723581], [-79.9672568349842, 40.4408854511696], [-79.9671763735308, 40.4406643966556]]]]}",0, ,ELLERS ST,PITTSBURGH,PA, ,15213,4th Ward - PITTSBURGH,Pittsburgh,10402,REGULAR,RESIDENTIAL,VACANT LAND,3200.0,06-07-2006,06-07-2006,20219.0,H,MULTI-PARCEL SA,06-07-2006,2950.0,06-24-1998,1.0,6400.0,,,,,,,,,,,,,,,,,,,,,2019.0
